centrality,bin_low,bin_high,bin_center,bin_width,counts,dN_dpT_per_event,invariant_yield_proxy
5-10%,22.732205731170623,24.422613984912232,23.577409858041428,1.6904082537416087,0,0.0,0.0
5-10%,24.422613984912232,26.238724077626735,25.330669031269483,1.8161100927145029,2,0.04788064450936357,0.00018802408166469973
5-10%,26.238724077626735,28.189883427185617,27.214303752406174,1.951159349558882,0,0.0,0.0
5-10%,28.189883427185617,30.286134542491496,29.238008984838558,2.096251115305879,4,0.08296384064314927,0.000282254713015268
5-10%,30.286134542491496,32.53826671171416,31.412200627102827,2.252132169222662,0,0.0,0.0
5-10%,32.53826671171416,34.9578715341581,33.74806912293613,2.4196048224439437,1,0.017969157800590597,5.296377617828344e-05
5-10%,34.9578715341581,37.5574025815809,36.2576370578695,2.5995310474228006,0,0.0,0.0
5-10%,37.5574025815809,40.35023949603599,38.95382103880844,2.792836914455087,0,0.0,0.0
5-10%,40.35023949603599,43.350756854148,41.850498175092,3.0005173581120133,0,0.0,0.0
5-10%,43.350756854148,46.57439815226082,44.962577503204415,3.223641298112817,0,0.0,0.0
10-30%,0.1500036621987841,0.1611582079419894,0.15558093507038676,0.01115454574320529,11423,10779.65055962969,6892.0505531100525
10-30%,0.1611582079419894,0.17314222603882545,0.16715021699040744,0.011984018096836052,12252,10761.701126492879,6404.336325425075
10-30%,0.17314222603882545,0.18601739756544516,0.1795798118021353,0.012875171526619711,12670,10358.57431311803,5737.763228968737
10-30%,0.18601739756544516,0.1998499903152546,0.19293369394034987,0.013832592749809441,12943,9849.354183078569,5078.083344608939
10-30%,0.1998499903152546,0.21471119987556828,0.20728059509541144,0.01486120956031367,12138,8597.444274915051,4125.82565217937
10-30%,0.21471119987556828,0.23067751606734677,0.22269435797145753,0.01596631619177849,11438,7540.875337417994,3368.314974732268
10-30%,0.23067751606734677,0.2478311166340605,0.23925431635070363,0.017153600566713723,10474,6427.375474329907,2672.2312512738595
10-30%,0.2478311166340605,0.2662602902059753,0.25704570342001787,0.018429173571914814,10023,5724.904741180568,2215.430165156959
10-30%,0.2662602902059753,0.2860598907168336,0.27616009046140444,0.019799600510858273,9947,5288.251300851926,1904.8084877066015
10-30%,0.2860598907168336,0.30733182561178773,0.29669585816431066,0.02127193489495416,9725,4812.369986940587,1613.4208869384324
10-30%,0.30733182561178773,0.33018558035936524,0.3187587029855765,0.022853754747577504,9860,4541.462653755492,1417.208815481991
10-30%,0.33018558035936524,0.35473878196710024,0.34246218116323274,0.024553201607734998,10573,4532.7993725691595,1316.6005362581257
10-30%,0.35473878196710024,0.381117804401214,0.3679282931841571,0.026379022434113775,10949,4369.101693090068,1181.2154436883823
10-30%,0.381117804401214,0.4094584190264065,0.3952881117138103,0.028340614625192495,11392,4231.23461010224,1064.7643510254984
10-30%,0.4094584190264065,0.43990649341353694,0.4246824562199717,0.03044807438713043,12019,4155.132697887751,973.2417397780696
10-30%,0.43990649341353694,0.47261874211191646,0.4562626177627267,0.03271224869837952,12448,4005.581522552419,873.2746153928083
10-30%,0.47261874211191646,0.5077635332503974,0.4901911376811569,0.0351447911384809,12807,3835.860790425415,778.390507905414
10-30%,0.5077635332503974,0.5455217551187899,0.5266426441845936,0.037758221868392505,12630,3521.0177238866004,665.0469982572105
10-30%,0.5455217551187899,0.5860877471898521,0.5658047511543209,0.04056599207106226,12235,3174.813855374252,558.1511526818582
10-30%,0.5860877471898521,0.6296703003737725,0.6078790237818124,0.04358255318392035,11681,2821.264147099281,461.6647774598549
10-30%,0.6296703003737725,0.676493731653399,0.6530820160135857,0.046823431279626515,10769,2420.9651373022207,368.74060149321093
10-30%,0.676493731653399,0.7267990386313017,0.7016463851423503,0.0503053069779027,9816,2053.984400390623,291.1917039677048
10-30%,0.7267990386313017,0.7808451399310617,0.7538220892811818,0.05404610129976006,9395,1829.821845864473,241.45716533108725
10-30%,0.7808451399310617,0.8389102078370584,0.8098776738840601,0.05806506790599664,8777,1591.1369264870705,195.4286702428561
10-30%,0.8389102078370584,0.9012931000317808,0.8701016539344195,0.06238289219472237,7854,1325.262123988547,151.50673557185522
10-30%,0.9012931000317808,0.9683148977997376,0.9348039989157592,0.0670217977679568,7163,1125.0071247126234,119.71122096135102
10-30%,0.9683148977997376,1.0403205586150097,1.0043177282073736,0.07200566081527215,6213,908.2619235698882,89.95806972878918
10-30%,1.0403205586150097,1.1176806916182294,1.0790006251166195,0.07736013300321964,5697,775.185082090484,71.46343034582506
10-30%,1.1176806916182294,1.2007934651212615,1.1592370783697454,0.08311277350303214,5125,649.0863696070076,55.69681675997643
10-30%,1.2007934651212615,1.2900866559574091,1.2454400605393352,0.08929319083614762,4693,553.2336736700188,44.186125771551694
10-30%,1.2900866559574091,1.38601985122504,1.3380532535912244,0.09593319526763078,4311,473.0265393727853,35.16513251283835
10-30%,1.38601985122504,1.489086813756876,1.437553332490958,0.10306696253183611,4198,428.74527975500337,29.66713001965942
10-30%,1.489086813756876,1.5998180234898973,1.5444524186233868,0.11073120973302131,4381,416.46604949834625,26.822868419400425
10-30%,1.5998180234898973,1.7187834078161408,1.659300715653019,0.11896538432624348,3504,310.04153632763257,18.586384992204582
10-30%,1.7187834078161408,1.8465952749673606,1.7826893413917508,0.12781186715121984,2785,229.36672569691365,12.798376912858249
10-30%,1.8465952749673606,1.9839114655315202,1.9152533702494403,0.13731619056415956,2415,185.12786094004863,9.614920482035359
10-30%,1.9839114655315202,2.131438738321799,2.0576751019266597,0.14752727279027877,1982,141.41898985955908,6.836456853093879
10-30%,2.131438738321799,2.289936408024979,2.210687573173389,0.15849766970318013,1476,98.02568160376823,4.410752102228519
10-30%,2.289936408024979,2.4602202533520083,2.3750783306884937,0.17028384532702923,1144,70.7178372677167,2.9617689921259123
10-30%,2.4602202533520083,2.64316671580576,2.551693484578884,0.18294646245375157,783,45.052006759854564,1.7562477662809077
10-30%,2.64316671580576,2.839717410676809,2.7414420632412844,0.19655069487104893,597,31.972466596664407,1.1601047879895918
10-30%,2.839717410676809,3.050883973485085,2.945300692080947,0.2111665628082764,401,19.9892093494525,0.6750969190127811
10-30%,3.050883973485085,3.2777532668117577,3.1643186201484212,0.2268692933266725,316,14.661815800184437,0.46090105395122033
10-30%,3.2777532668117577,3.5214929743206373,3.3996231205661975,0.24373970750887963,207,8.939648737133535,0.2615711425137068
10-30%,3.5214929743206373,3.783357610761187,3.6524252925409124,0.2618646364405497,150,6.029631911674779,0.1642137838054298
10-30%,3.783357610761187,4.064694978886332,3.9240262948237596,0.2813373681251452,101,3.7789430597926312,0.09579406176861219
10-30%,4.064694978886332,4.366953106518446,4.215824042702389,0.3022581276321139,74,2.5770932101092394,0.060806191008408804
10-30%,4.366953106518446,4.691687699468186,4.529320402993316,0.3247345929497403,52,1.6855870391897199,0.037018454954271876
10-30%,4.691687699468186,5.040570148665986,4.866128924067086,0.34888244919779954,39,1.1766895031074638,0.024053507652877636
10-30%,5.040570148665986,5.415396132718431,5.227983140692208,0.37482598405244527,32,0.8986626317134601,0.01709868272335219
10-30%,5.415396132718431,5.818094860166397,5.616745496442414,0.40269872744796587,15,0.3920914720608532,0.00694388947769978
10-30%,5.818094860166397,6.25073899901436,6.034416929590378,0.43264413884796316,12,0.2919623268444953,0.004812731707977463
10-30%,6.25073899901436,6.715555344637606,6.483147171825983,0.4648163456232455,15,0.33969273741953565,0.005211953475281555
10-30%,6.715555344637606,7.214936280974467,6.965245812806036,0.49938093633686087,9,0.18970856757206642,0.002709259756172693
10-30%,7.214936280974467,7.751452093993688,7.483194187484077,0.5365158130192214,4,0.07847907207235709,0.0010431985941303727
10-30%,7.751452093993688,8.327864200813686,8.039658147403687,0.5764121068199977,4,0.07304715265296013,0.0009037865175944453
10-30%,8.327864200813686,8.947139362563245,8.637501781688465,0.6192751617495595,5,0.08498900359361272,0.000978756674401965
10-30%,8.947139362563245,9.612464954136392,9.279802158349819,0.6653255915731471,2,0.03164260002259781,0.00033918262210369293
10-30%,9.612464954136392,10.327265369434123,9.969865161785258,0.7148004152977308,1,0.014726230657111794,0.000146927288142673
10-30%,10.327265369434123,11.095219646529811,10.711242507981968,0.7679542770956882,7,0.09594869476472051,0.0008910444472035496
10-30%,11.095219646529811,11.920280403473985,11.507750025001897,0.8250607569441737,4,0.05103292430710495,0.00044112348994503774
10-30%,11.920280403473985,12.806694182200129,12.363487292837057,0.8864137787261441,1,0.011875171665992085,9.554304066592366e-05
10-30%,12.806694182200129,13.759023305240364,13.282858743720247,0.9523291230402346,3,0.033159699314463664,0.00024832427638331664
10-30%,13.759023305240364,14.782169357746376,14.270596331493369,1.0231460525060125,3,0.030864554763295124,0.0002151384542209103
10-30%,14.782169357746376,15.88139841567617,15.331783886711273,1.0992290579297936,1,0.009576089454274584,6.212918468097176e-05
10-30%,15.88139841567617,17.062368149994857,16.471883282835513,1.180969734318687,2,0.017826563176991862,0.00010765259803787506
10-30%,17.062368149994857,18.331156946393122,17.696762548193988,1.2687887963982654,2,0.016592699776913123,9.326600633674294e-05
10-30%,18.331156946393122,19.694295190401107,19.012726068397114,1.3631382440079847,2,0.01544423808185962,8.080202518609936e-05
10-30%,19.694295190401107,21.158798878920376,20.426547034660743,1.4645036885192688,1,0.00718763351160736,3.5001859362358346e-05
10-30%,21.158798878920376,22.732205731170623,21.9455023050455,1.5734068522502476,2,0.0133802846662568,6.06484877576104e-05
10-30%,22.732205731170623,24.422613984912232,23.577409858041428,1.6904082537416087,1,0.0062270849460030545,2.62717405181674e-05
10-30%,24.422613984912232,26.238724077626735,25.330669031269483,1.8161100927145029,1,0.005796078019554538,2.276080988572681e-05
10-30%,26.238724077626735,28.189883427185617,27.214303752406174,1.951159349558882,1,0.0053949031850491725,1.971907671271192e-05
10-30%,28.189883427185617,30.286134542491496,29.238008984838558,2.096251115305879,1,0.005021495617874823,1.708383789302938e-05
10-30%,30.286134542491496,32.53826671171416,31.412200627102827,2.252132169222662,0,0.0,0.0
10-30%,32.53826671171416,34.9578715341581,33.74806912293613,2.4196048224439437,1,0.004350427678037724,1.2822808969479146e-05
10-30%,34.9578715341581,37.5574025815809,36.2576370578695,2.5995310474228006,0,0.0,0.0
10-30%,37.5574025815809,40.35023949603599,38.95382103880844,2.792836914455087,1,0.00376904062496162,9.62456041185256e-06
10-30%,40.35023949603599,43.350756854148,41.850498175092,3.0005173581120133,0,0.0,0.0
10-30%,43.350756854148,46.57439815226082,44.962577503204415,3.223641298112817,0,0.0,0.0
30-50%,0.1500036621987841,0.1611582079419894,0.15558093507038676,0.01115454574320529,5555,5533.369412180667,3537.8012957678006
30-50%,0.1611582079419894,0.17314222603882545,0.16715021699040744,0.011984018096836052,5984,5548.12988028138,3301.716830157114
30-50%,0.17314222603882545,0.18601739756544516,0.1795798118021353,0.012875171526619711,6218,5366.055803299088,2972.335452937054
30-50%,0.18601739756544516,0.1998499903152546,0.19293369394034987,0.013832592749809441,6474,5200.278402928062,2681.1348901034753
30-50%,0.1998499903152546,0.21471119987556828,0.20728059509541144,0.01486120956031367,5930,4433.615488798624,2127.6467669534136
30-50%,0.21471119987556828,0.23067751606734677,0.22269435797145753,0.01596631619177849,5413,3766.958121211111,1682.6032630330167
30-50%,0.23067751606734677,0.2478311166340605,0.23925431635070363,0.017153600566713723,5139,3328.7472083733605,1383.9524940361896
30-50%,0.2478311166340605,0.2662602902059753,0.25704570342001787,0.018429173571914814,4821,2906.6233739476916,1124.8084278282856
30-50%,0.2662602902059753,0.2860598907168336,0.27616009046140444,0.019799600510858273,4742,2661.108685500692,958.5214700433934
30-50%,0.2860598907168336,0.30733182561178773,0.29669585816431066,0.02127193489495416,4488,2344.246863904015,785.944735052922
30-50%,0.30733182561178773,0.33018558035936524,0.3187587029855765,0.022853754747577504,4664,2267.5583419269597,707.6142460714002
30-50%,0.33018558035936524,0.35473878196710024,0.34246218116323274,0.024553201607734998,5010,2267.18566303508,658.5285635655337
30-50%,0.35473878196710024,0.381117804401214,0.3679282931841571,0.026379022434113775,5333,2246.313550987595,607.3056761277676
30-50%,0.381117804401214,0.4094584190264065,0.3952881117138103,0.028340614625192495,5409,2120.6314963464483,533.6439661323809
30-50%,0.4094584190264065,0.43990649341353694,0.4246824562199717,0.03044807438713043,5576,2034.793884428451,476.6024298520297
30-50%,0.43990649341353694,0.47261874211191646,0.4562626177627267,0.03271224869837952,6009,2041.0295630325809,444.97391867507633
30-50%,0.47261874211191646,0.5077635332503974,0.4901911376811569,0.0351447911384809,6008,1899.443797873741,385.44386862401126
30-50%,0.5077635332503974,0.5455217551187899,0.5266426441845936,0.037758221868392505,5775,1699.4091218151545,320.9830293119223
30-50%,0.5455217551187899,0.5860877471898521,0.5658047511543209,0.04056599207106226,5780,1583.1542369214021,278.32792801853367
30-50%,0.5860877471898521,0.6296703003737725,0.6078790237818124,0.04358255318392035,5494,1400.6624207359796,229.20097908248155
30-50%,0.6296703003737725,0.676493731653399,0.6530820160135857,0.046823431279626515,4842,1148.9973829280016,175.00540572307563
30-50%,0.676493731653399,0.7267990386313017,0.7016463851423503,0.0503053069779027,4550,1004.9745959757842,142.4744340759309
30-50%,0.7267990386313017,0.7808451399310617,0.7538220892811818,0.05404610129976006,4249,873.534075090088,115.26863233601803
30-50%,0.7808451399310617,0.8389102078370584,0.8098776738840601,0.05806506790599664,4094,783.4123084559598,96.22127621125166
30-50%,0.8389102078370584,0.9012931000317808,0.8701016539344195,0.06238289219472237,3794,675.7550679755425,77.25373157649855
30-50%,0.9012931000317808,0.9683148977997376,0.9348039989157592,0.0670217977679568,3366,558.0274066876938,59.37930588799109
30-50%,0.9683148977997376,1.0403205586150097,1.0043177282073736,0.07200566081527215,2990,461.3834779942177,45.69735448336387
30-50%,1.0403205586150097,1.1176806916182294,1.0790006251166195,0.07736013300321964,2754,395.552577433217,36.465541866827
30-50%,1.1176806916182294,1.2007934651212615,1.1592370783697454,0.08311277350303214,2449,327.39986844643545,28.093534749685233
30-50%,1.2007934651212615,1.2900866559574091,1.2454400605393352,0.08929319083614762,2107,262.1824899736234,20.940208502172606
30-50%,1.2900866559574091,1.38601985122504,1.3380532535912244,0.09593319526763078,2076,240.44509934560355,17.87486129586324
30-50%,1.38601985122504,1.489086813756876,1.437553332490958,0.10306696253183611,1873,201.91835094279423,13.97178757092822
30-50%,1.489086813756876,1.5998180234898973,1.5444524186233868,0.11073120973302131,2072,207.91087063647183,13.390685585926043
30-50%,1.5998180234898973,1.7187834078161408,1.659300715653019,0.11896538432624348,1567,146.35443082639847,8.773662486886527
30-50%,1.7187834078161408,1.8465952749673606,1.7826893413917508,0.12781186715121984,1210,105.18932822206354,5.869433178268724
30-50%,1.8465952749673606,1.9839114655315202,1.9152533702494403,0.13731619056415956,1169,94.59109545294272,4.912744394444154
30-50%,1.9839114655315202,2.131438738321799,2.0576751019266597,0.14752727279027877,891,67.10623610641541,3.2440401969398547
30-50%,2.131438738321799,2.289936408024979,2.210687573173389,0.15849766970318013,705,49.4223880262901,2.223803990114085
30-50%,2.289936408024979,2.4602202533520083,2.3750783306884937,0.17028384532702923,492,32.10326062444715,1.3445326601783716
30-50%,2.4602202533520083,2.64316671580576,2.551693484578884,0.18294646245375157,348,21.1355093441293,0.8239187051688207
30-50%,2.64316671580576,2.839717410676809,2.7414420632412844,0.19655069487104893,265,14.980585270259192,0.5435629636634651
30-50%,2.839717410676809,3.050883973485085,2.945300692080947,0.2111665628082764,219,11.523289014002751,0.3891768190651403
30-50%,3.050883973485085,3.2777532668117577,3.1643186201484212,0.2268692933266725,133,6.513784902789394,0.20476388244281535
30-50%,3.2777532668117577,3.5214929743206373,3.3996231205661975,0.24373970750887963,105,4.786526900317069,0.14005218178068843
30-50%,3.5214929743206373,3.783357610761187,3.6524252925409124,0.2618646364405497,79,3.3520287034903125,0.09129069981183341
30-50%,3.783357610761187,4.064694978886332,3.9240262948237596,0.2813373681251452,53,2.093176931359285,0.05306084719526539
30-50%,4.064694978886332,4.366953106518446,4.215824042702389,0.3022581276321139,38,1.3968928661402935,0.032959511942996365
30-50%,4.366953106518446,4.691687699468186,4.529320402993316,0.3247345929497403,32,1.094911239131784,0.02404617586773216
30-50%,4.691687699468186,5.040570148665986,4.866128924067086,0.34888244919779954,13,0.41402038072299646,0.008463271211197686
30-50%,5.040570148665986,5.415396132718431,5.227983140692208,0.37482598405244527,11,0.3260772396321409,0.006204209529827445
30-50%,5.415396132718431,5.818094860166397,5.616745496442414,0.40269872744796587,10,0.2759162210798597,0.004886440743566512
30-50%,5.818094860166397,6.25073899901436,6.034416929590378,0.43264413884796316,5,0.12840935671401413,0.0021167107048974954
30-50%,6.25073899901436,6.715555344637606,6.483147171825983,0.4648163456232455,12,0.28685164493205234,0.0044012051569044235
30-50%,6.715555344637606,7.214936280974467,6.965245812806036,0.49938093633686087,9,0.2002479324371812,0.0028597741870711765
30-50%,7.214936280974467,7.751452093993688,7.483194187484077,0.5365158130192214,2,0.04141951026041069,0.0005505770357910301
30-50%,7.751452093993688,8.327864200813686,8.039658147403687,0.5764121068199977,8,0.15421065560069364,0.0019079937593660513
30-50%,8.327864200813686,8.947139362563245,8.637501781688465,0.6192751617495595,2,0.0358842459617476,0.00041325281808082977
30-50%,8.947139362563245,9.612464954136392,9.279802158349819,0.6653255915731471,3,0.05010078336911321,0.0005370391516641805
30-50%,9.612464954136392,10.327265369434123,9.969865161785258,0.7148004152977308,0,0.0,0.0
30-50%,10.327265369434123,11.095219646529811,10.711242507981968,0.7679542770956882,1,0.014468453972457856,0.00013436384521323369
30-50%,11.095219646529811,11.920280403473985,11.507750025001897,0.8250607569441737,0,0.0,0.0
30-50%,11.920280403473985,12.806694182200129,12.363487292837057,0.8864137787261441,0,0.0,0.0
30-50%,12.806694182200129,13.759023305240364,13.282858743720247,0.9523291230402346,3,0.03500190483193387,0.0002621200695157231
30-50%,13.759023305240364,14.782169357746376,14.270596331493369,1.0231460525060125,0,0.0,0.0
30-50%,14.782169357746376,15.88139841567617,15.331783886711273,1.0992290579297936,1,0.010108094423956507,6.558080605213687e-05
30-50%,15.88139841567617,17.062368149994857,16.471883282835513,1.180969734318687,2,0.018816927797935857,0.00011363329792886814
30-50%,17.062368149994857,18.331156946393122,17.696762548193988,1.2687887963982654,1,0.008757258215593039,4.922372556661432e-05
30-50%,18.331156946393122,19.694295190401107,19.012726068397114,1.3631382440079847,0,0.0,0.0
30-50%,19.694295190401107,21.158798878920376,20.426547034660743,1.4645036885192688,0,0.0,0.0
30-50%,21.158798878920376,22.732205731170623,21.9455023050455,1.5734068522502476,0,0.0,0.0
30-50%,22.732205731170623,24.422613984912232,23.577409858041428,1.6904082537416087,0,0.0,0.0
30-50%,24.422613984912232,26.238724077626735,25.330669031269483,1.8161100927145029,2,0.01223616470794847,4.8050598647645496e-05
30-50%,26.238724077626735,28.189883427185617,27.214303752406174,1.951159349558882,1,0.005694620028663016,2.081458097452925e-05
30-50%,28.189883427185617,30.286134542491496,29.238008984838558,2.096251115305879,2,0.010600935193291295,3.606587999639535e-05
30-50%,30.286134542491496,32.53826671171416,31.412200627102827,2.252132169222662,1,0.004933596377226023,1.5623034899262658e-05
30-50%,32.53826671171416,34.9578715341581,33.74806912293613,2.4196048224439437,0,0.0,0.0
30-50%,34.9578715341581,37.5574025815809,36.2576370578695,2.5995310474228006,0,0.0,0.0
30-50%,37.5574025815809,40.35023949603599,38.95382103880844,2.792836914455087,0,0.0,0.0
30-50%,40.35023949603599,43.350756854148,41.850498175092,3.0005173581120133,1,0.0037030651001140847,8.801584523685084e-06
30-50%,43.350756854148,46.57439815226082,44.962577503204415,3.223641298112817,1,0.003446757900023112,7.625349066546277e-06
50-80%,0.1500036621987841,0.1611582079419894,0.15558093507038676,0.01115454574320529,3374,2240.574665070216,1432.5282414546123
50-80%,0.1611582079419894,0.17314222603882545,0.16715021699040744,0.011984018096836052,3727,2303.685390353019,1370.933447637652
50-80%,0.17314222603882545,0.18601739756544516,0.1795798118021353,0.012875171526619711,4055,2332.942669923642,1292.2504837203553
50-80%,0.18601739756544516,0.1998499903152546,0.19293369394034987,0.013832592749809441,4112,2201.9920495150027,1135.2926236335588
50-80%,0.1998499903152546,0.21471119987556828,0.20728059509541144,0.01486120956031367,3881,1934.4420137186578,928.3189547550534
50-80%,0.21471119987556828,0.23067751606734677,0.22269435797145753,0.01596631619177849,3502,1624.7167116794521,725.7191486103361
50-80%,0.23067751606734677,0.2478311166340605,0.23925431635070363,0.017153600566713723,3439,1485.0569695266247,617.4239640644038
50-80%,0.2478311166340605,0.2662602902059753,0.25704570342001787,0.018429173571914814,3235,1300.2733339861413,503.1812575571463
50-80%,0.2662602902059753,0.2860598907168336,0.27616009046140444,0.019799600510858273,3078,1151.5383852061198,414.7798516510003
50-80%,0.2860598907168336,0.30733182561178773,0.29669585816431066,0.02127193489495416,3027,1054.0753501243987,353.3949365723701
50-80%,0.30733182561178773,0.33018558035936524,0.3187587029855765,0.022853754747577504,2968,961.9944480902252,300.19998318180615
50-80%,0.33018558035936524,0.35473878196710024,0.34246218116323274,0.024553201607734998,3136,946.0937111481054,274.8031371046592
50-80%,0.35473878196710024,0.381117804401214,0.3679282931841571,0.026379022434113775,3207,900.547228953962,243.46887972270156
50-80%,0.381117804401214,0.4094584190264065,0.3952881117138103,0.028340614625192495,3314,866.182631280228,217.96956970021702
50-80%,0.4094584190264065,0.43990649341353694,0.4246824562199717,0.03044807438713043,3464,842.7219052678329,197.3877112634422
50-80%,0.43990649341353694,0.47261874211191646,0.4562626177627267,0.03271224869837952,3699,837.6067402959468,182.6103650279145
50-80%,0.47261874211191646,0.5077635332503974,0.4901911376811569,0.0351447911384809,3690,777.7349771586888,157.82155739265446
50-80%,0.5077635332503974,0.5455217551187899,0.5266426441845936,0.037758221868392505,3615,709.1906465064108,133.95135941848187
50-80%,0.5455217551187899,0.5860877471898521,0.5658047511543209,0.04056599207106226,3575,652.8000457893901,114.76612948861107
50-80%,0.5860877471898521,0.6296703003737725,0.6078790237818124,0.04358255318392035,3432,583.3119072886642,95.45173646536547
50-80%,0.6296703003737725,0.676493731653399,0.6530820160135857,0.046823431279626515,2974,470.48302586092206,71.65993069261006
50-80%,0.676493731653399,0.7267990386313017,0.7016463851423503,0.0503053069779027,2803,412.7390172190656,58.513676002173526
50-80%,0.7267990386313017,0.7808451399310617,0.7538220892811818,0.05404610129976006,2766,379.100219926129,50.02479595848841
50-80%,0.7808451399310617,0.8389102078370584,0.8098776738840601,0.05806506790599664,2759,351.9678487265906,43.229848732591336
50-80%,0.8389102078370584,0.9012931000317808,0.8701016539344195,0.06238289219472237,2502,297.0899982559844,33.96394946483911
50-80%,0.9012931000317808,0.9683148977997376,0.9348039989157592,0.0670217977679568,2293,253.4277764973028,26.967072370996945
50-80%,0.9683148977997376,1.0403205586150097,1.0043177282073736,0.07200566081527215,2057,211.60887719823987,20.958630584677696
50-80%,1.0403205586150097,1.1176806916182294,1.0790006251166195,0.07736013300321964,1858,177.9076951999315,16.4011079129907
50-80%,1.1176806916182294,1.2007934651212615,1.1592370783697454,0.08311277350303214,1770,157.75085535597952,13.536288691150911
50-80%,1.2007934651212615,1.2900866559574091,1.2454400605393352,0.08929319083614762,1470,121.94534417377832,9.739631861475631
50-80%,1.2900866559574091,1.38601985122504,1.3380532535912244,0.09593319526763078,1349,104.1619906927486,7.7434771638148705
50-80%,1.38601985122504,1.489086813756876,1.437553332490958,0.10306696253183611,1379,99.10852676636885,6.857837715006234
50-80%,1.489086813756876,1.5998180234898973,1.5444524186233868,0.11073120973302131,1605,107.3671001838923,6.9150741201452055
50-80%,1.5998180234898973,1.7187834078161408,1.659300715653019,0.11896538432624348,1151,71.66728350614109,4.296313772561751
50-80%,1.7187834078161408,1.8465952749673606,1.7826893413917508,0.12781186715121984,853,49.4360864867329,2.758471901412244
50-80%,1.8465952749673606,1.9839114655315202,1.9152533702494403,0.13731619056415956,754,40.67390132393431,2.112466081215222
50-80%,1.9839114655315202,2.131438738321799,2.0576751019266597,0.14752727279027877,627,31.481937926466486,1.5218954010335122
50-80%,2.131438738321799,2.289936408024979,2.210687573173389,0.15849766970318013,468,21.8720355520603,0.9841515530717657
50-80%,2.289936408024979,2.4602202533520083,2.3750783306884937,0.17028384532702923,355,15.442625368128374,0.646760290465206
50-80%,2.4602202533520083,2.64316671580576,2.551693484578884,0.18294646245375157,235,9.515028153008402,0.3709212561583772
50-80%,2.64316671580576,2.839717410676809,2.7414420632412844,0.19655069487104893,182,6.859035268395403,0.24887662738805194
50-80%,2.839717410676809,3.050883973485085,2.945300692080947,0.2111665628082764,168,5.893188902138394,0.19903106728445533
50-80%,3.050883973485085,3.2777532668117577,3.1643186201484212,0.2268692933266725,99,3.2324045382263153,0.10161215218966778
50-80%,3.2777532668117577,3.5214929743206373,3.3996231205661975,0.24373970750887963,73,2.2185172299882288,0.06491307473009687
50-80%,3.5214929743206373,3.783357610761187,3.6524252925409124,0.2618646364405497,63,1.7820912094505459,0.04853429610249371
50-80%,3.783357610761187,4.064694978886332,3.9240262948237596,0.2813373681251452,36,0.9478537047664686,0.02402755344691263
50-80%,4.064694978886332,4.366953106518446,4.215824042702389,0.3022581276321139,32,0.7842205564296385,0.018503585652208488
50-80%,4.366953106518446,4.691687699468186,4.529320402993316,0.3247345929497403,18,0.4105917146744189,0.00901731595039956
50-80%,4.691687699468186,5.040570148665986,4.866128924067086,0.34888244919779954,16,0.33970903033681765,0.00694422253226477
50-80%,5.040570148665986,5.415396132718431,5.227983140692208,0.37482598405244527,13,0.25690934031623225,0.004888165084106472
50-80%,5.415396132718431,5.818094860166397,5.616745496442414,0.40269872744796587,8,0.1471553179092585,0.002606101729902139
50-80%,5.818094860166397,6.25073899901436,6.034416929590378,0.43264413884796316,5,0.08560623780934275,0.0014111404699316636
50-80%,6.25073899901436,6.715555344637606,6.483147171825983,0.4648163456232455,4,0.06374480998490052,0.0009780455904232054
50-80%,6.715555344637606,7.214936280974467,6.965245812806036,0.49938093633686087,3,0.04449954054159582,0.0006355053749047059
50-80%,7.214936280974467,7.751452093993688,7.483194187484077,0.5365158130192214,0,0.0,0.0
50-80%,7.751452093993688,8.327864200813686,8.039658147403687,0.5764121068199977,1,0.01285088796672447,0.00015899947994717095
50-80%,8.327864200813686,8.947139362563245,8.637501781688465,0.6192751617495595,0,0.0,0.0
50-80%,8.947139362563245,9.612464954136392,9.279802158349819,0.6653255915731471,4,0.044534029661433966,0.00047736813481260486
50-80%,9.612464954136392,10.327265369434123,9.969865161785258,0.7148004152977308,2,0.020725806110009192,0.00020678655368228053
50-80%,10.327265369434123,11.095219646529811,10.711242507981968,0.7679542770956882,3,0.028936907944915713,0.00026872769042646737
50-80%,11.095219646529811,11.920280403473985,11.507750025001897,0.8250607569441737,1,0.008978014461435133,7.760505841625665e-05
50-80%,11.920280403473985,12.806694182200129,12.363487292837057,0.8864137787261441,0,0.0,0.0
50-80%,12.806694182200129,13.759023305240364,13.282858743720247,0.9523291230402346,1,0.007778201073763083,5.824890433682736e-05
50-80%,13.759023305240364,14.782169357746376,14.270596331493369,1.0231460525060125,0,0.0,0.0
50-80%,14.782169357746376,15.88139841567617,15.331783886711273,1.0992290579297936,2,0.01347745923194201,8.744107473618247e-05
50-80%,15.88139841567617,17.062368149994857,16.471883282835513,1.180969734318687,0,0.0,0.0
50-80%,17.062368149994857,18.331156946393122,17.696762548193988,1.2687887963982654,0,0.0,0.0
50-80%,18.331156946393122,19.694295190401107,19.012726068397114,1.3631382440079847,0,0.0,0.0
50-80%,19.694295190401107,21.158798878920376,20.426547034660743,1.4645036885192688,1,0.005057964322982958,2.4630938069807725e-05
50-80%,21.158798878920376,22.732205731170623,21.9455023050455,1.5734068522502476,1,0.0047078779381273935,2.1339282729529587e-05
